Project;Text;Target
P00001;small enterprise small-scale industrial and other enterprises;SDG 9.3
P00001;small industry affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;enterprise credit affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;value chains affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;small enterprises affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;industries developing countries affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;financial services affordable credit, and their integration into value chains and markets developing;SDG 9.3
P00001;credit industrial industry affordable credit, and their integration into value chains and markets small enterprises;SDG 9.3
P00001;financial access small-scale industrial and other enterprises;SDG 9.3
P00001;enterprises access small-scale industrial and other enterprises developing countries;SDG 9.3
P00001;market access small-scale industrial and other enterprises;SDG 9.3
P00001;small enterprise small-scale industrial and other enterprises;SDG 9.3
P00001;small industry affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;enterprise credit affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;value chains affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;small enterprises affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;industries developing countries affordable credit, and their integration into value chains and markets;SDG 9.3
P00001;financial services affordable credit, and their integration into value chains and markets developing;SDG 9.3
P00001;credit industrial industry affordable credit, and their integration into value chains and markets small enterprises;SDG 9.3
P00001;clean industry retrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;sustainable industry etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;sustainable technologysustainable infrastructure green industry retrofitting retrofit;SDG 9.4
P00001;green infrastructure etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;resource-use efficiency and greater adoption of clean idustries sustainable;SDG 9.4
P00001;resource efficiency etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;green technology clean industry environment industry resource-use efficiency and greater adoption of clean ;SDG 9.4
P00001;reuse etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;clean industry retrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;sustainable industry etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;sustainable technologysustainable infrastructure green industry retrofitting retrofit;SDG 9.4
P00001;green infrastructure etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;resource-use efficiency and greater adoption of clean idustries sustainable;SDG 9.4
P00001;resource efficiency etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;green technology clean industry environment industry resource-use efficiency and greater adoption of clean ;SDG 9.4
P00001;reuse etrofit industries resource-use efficiency clean and environmentally sound technologies;SDG 9.4
P00001;r&d R&D technological capabilities of industrial sectors ;SDG 9.5
P00001;science research techonology technological capabilities of industrial sectors ;SDG 9.5
P00001;industry techonology innovation and substantially increasing the number of research;SDG 9.5
P00001;scientific research capabilities innovation technological capabilities of industrial;SDG 9.5
P00001;scientific innovation public and private technological capabilities assets research and development;SDG 9.5
P00001;science job innovation and substantially increasing the number of research;SDG 9.5
P00001;research job capabilities  public and private research and development;SDG 9.5
P00001;techonology innovation capacitiy public and private research and development;SDG 9.5
P00001;science development innovation capacities technological capabilities assets;SDG 9.5
P00001;research development innovation science technological capabilities assets;SDG 9.5
P00001;science innovation innovation and substantially increasing the number of research;SDG 9.5
P00001;techonology development innovation technological capabilities assets;SDG 9.5
P00001;r&d R&D technological capabilities of industrial sectors ;SDG 9.5
P00001;science research techonology technological capabilities of industrial sectors ;SDG 9.5
P00001;industry techonology innovation and substantially increasing the number of research;SDG 9.5
P00001;scientific research capabilities innovation technological capabilities of industrial;SDG 9.5
P00001;scientific innovation public and private technological capabilities assets research and development;SDG 9.5
P00001;science job innovation and substantially increasing the number of research;SDG 9.5
P00001;research job capabilities  public and private research and development;SDG 9.5
P00001;techonology innovation capacitiy public and private research and development;SDG 9.5
P00001;science development innovation capacities technological capabilities assets;SDG 9.5
P00001;research development innovation science technological capabilities assets;SDG 9.5
P00001;science innovation innovation and substantially increasing the number of research;SDG 9.5
P00001;techonology development innovation technological capabilities assets;SDG 9.5
P00001;technical support development african resilient infrastructure developing states;SDG 9.a
P00001;technological suppirt development african resilient infrastructure ;SDG 9.a
P00001;financial support development african resilient infrastructure developing ;SDG 9.a
P00001;development infrastructure african resilient infrastructure ;SDG 9.a
P00001;resilient infrastructure development african  developing states;SDG 9.a
P00001;sustainable infrastructure developing countries sustainable financial support;SDG 9.a
P00001;regional infrastructure african resilient infrastructure developing states;SDG 9.a
P00001;transborder infrastructure african developing states;SDG 9.a
P00001;economy infrastructure african resilient infrastructure developing states;SDG 9.a
P00001;infrastructure development african resilient infrastructure developing states;SDG 9.a
P00001;develop quality infrastructure african resilient infrastructure;SDG 9.a
P00001;transborder infrastructure african resilient infrastructure developing states;SDG 9.a
P00001;technical support development african resilient infrastructure developing states;SDG 9.a
P00001;technological suppirt development african resilient infrastructure ;SDG 9.a
P00001;financial support development african resilient infrastructure developing ;SDG 9.a
P00001;development infrastructure african resilient infrastructure ;SDG 9.a
P00001;resilient infrastructure development african  developing states;SDG 9.a
P00001;sustainable infrastructure developing countries sustainable financial support;SDG 9.a
P00001;regional infrastructure african resilient infrastructure developing states;SDG 9.a
P00001;transborder infrastructure african developing states;SDG 9.a
P00001;economy infrastructure african resilient infrastructure developing states;SDG 9.a
P00001;infrastructure development african resilient infrastructure developing states;SDG 9.a
P00001;develop quality infrastructure african resilient infrastructure;SDG 9.a
P00001;transborder infrastructure african resilient infrastructure developing states;SDG 9.a
P00001;techonology development developing countries value addition to commodities;SDG 9.b
P00001;technological development developing countries value addition to commodities;SDG 9.b
P00001;new industry developing countries value addition to commodities;SDG 9.b
P00001;support domestic technologies developing countries value addition to commodities;SDG 9.b
P00001;development research innovation developing countries value addition to commodities;SDG 9.b
P00001;innovation development developing countries value addition to commodities;SDG 9.b
P00001;value commodities developing countries value addition to commodities;SDG 9.b
P00001;value technology developing countries value addition to commodities;SDG 9.b
P00001;value industry developing countries value addition to commodities;SDG 9.b
P00001;scientific research capabilities innovation developing countries value addition to commodities;SDG 9.b
P00001;research development innovation science developing countries value addition to commodities;SDG 9.b
P00001;techonology development developing countries value addition to commodities;SDG 9.b
P00001;technological development developing countries value addition to commodities;SDG 9.b
P00001;new industry developing countries value addition to commodities;SDG 9.b
P00001;support domestic technologies developing countries value addition to commodities;SDG 9.b
P00001;development research innovation developing countries value addition to commodities;SDG 9.b
P00001;innovation development developing countries value addition to commodities;SDG 9.b
P00001;value commodities developing countries value addition to commodities;SDG 9.b
P00001;value technology developing countries value addition to commodities;SDG 9.b
P00001;value industry developing countries value addition to commodities;SDG 9.b
P00001;scientific research capabilities innovation developing countries value addition to commodities;SDG 9.b
